Time,D1_PosX,D1_PosY,D1_PosZ,D1_VelX,D1_VelY,D1_VelZ,D1_Qw,D1_Qx,D1_Qy,D1_Qz,D1_RateP,D1_RateQ,D1_RateR,D2_PosX,D2_PosY,D2_PosZ,D2_VelX,D2_VelY,D2_VelZ,D2_Qw,D2_Qx,D2_Qy,D2_Qz,D2_RateP,D2_RateQ,D2_RateR
4.620000000000000218e-01,0.000000000000000000e+00,4.240738261449846641e-02,-1.564113608825018042e+00,0.000000000000000000e+00,5.361486464795248673e-03,-6.537182519192836772e+00,9.998298078676404188e-01,1.844872080579822507e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.069617907305553173e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.555457503574183479e-12,1.655040414894292655e-01,1.862580115877035796e-04,5.366567578596085678e-10,1.088105832161384567e+00,0.000000000000000000e+00,4.871060101659146491e-01,8.733428561833531667e-01,-1.214254770184175196e-10,1.922219403660674536e-10,9.850859450405831552e+00,-4.330893793604314254e-10,3.074065728078185349e-09
4.640000000000000235e-01,0.000000000000000000e+00,4.290203027078857284e-02,-1.577202436557134657e+00,0.000000000000000000e+00,5.106448761648354172e-03,-6.560978110220455406e+00,9.998284243927173520e-01,1.852354653919450339e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.898065407081539258e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.766748477302693947e-12,1.643335061007639986e-01,1.862580115877035796e-04,5.520052242423952727e-10,1.104598141489630425e+00,0.000000000000000000e+00,4.784793265980739063e-01,8.780988233704075663e-01,-1.223769282095800430e-10,1.942855332557965395e-10,9.850884254382147986e+00,-8.146830277213729878e-10,2.761029303009195917e-09
4.660000000000000253e-01,0.000000000000000000e+00,4.339988441842455857e-02,-1.590338528957854214e+00,0.000000000000000000e+00,4.749781430346557663e-03,-6.584535167392684407e+00,9.998268921375689233e-01,1.860606778833082467e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.609009305308613913e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.992637023391227371e-12,1.631086342363881614e-01,1.862580115877035796e-04,5.668403930713526948e-10,1.120877947428285504e+00,0.000000000000000000e+00,4.698061904481474205e-01,8.827695922509036786e-01,-1.232348407361510659e-10,1.958390027127467129e-10,9.850908114575492647e+00,-1.217655024979605425e-09,2.460589337170372326e-09
4.680000000000000271e-01,0.000000000000000000e+00,4.390094159715703798e-02,-1.603521409486183602e+00,0.000000000000000000e+00,4.305707727486401612e-03,-6.607854681278158004e+00,9.998252299300013357e-01,1.869517572621415616e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.215660269631133217e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.233801701711050144e-12,1.618290675894127340e-01,1.862580115877035796e-04,5.811496252949662873e-10,1.136938887154469002e+00,0.000000000000000000e+00,4.610874438702152744e-01,8.873547084968029797e-01,-1.240151819782781848e-10,1.968709076771778203e-10,9.850930981919370666e+00,-1.640267743380707870e-09,2.173036073139024117e-09
4.700000000000000289e-01,0.000000000000000000e+00,4.440519939510739061e-02,-1.616750603594438784e+00,0.000000000000000000e+00,3.786779626818970960e-03,-6.630937644774127726e+00,9.998234542986352835e-01,1.878989713540219278e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.731933207724620394e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.490876939263606433e-12,1.604945116195367893e-01,1.862580115877035796e-04,5.949220092996207044e-10,1.152774684516591819e+00,0.000000000000000000e+00,4.523239335215122892e-01,8.918537260951646672e-01,-1.247331710852181309e-10,1.973709235546982543e-10,9.850952795175865973e+00,-2.081241944275128829e-09,1.898469309872002473e-09
4.720000000000000306e-01,0.000000000000000000e+00,4.491265626541672551e-02,-1.630025638736801064e+00,0.000000000000000000e+00,3.203879839219405529e-03,-6.653785053981136066e+00,9.998215795076770274e-01,1.888939254682801827e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.017066658227896436e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.764446009945910121e-12,1.591047362996662606e-01,1.862580115877035796e-04,6.081479346217651687e-10,1.168379152500313545e+00,0.000000000000000000e+00,4.435165104787436308e-01,8.962662073954078545e-01,-1.254033381683035206e-10,1.973294027789722769e-10,9.850973509801201899e+00,-2.539680717763986838e-09,1.636806345846796590e-09
4.740000000000000324e-01,0.000000000000000000e+00,4.542331136919915829e-02,-1.643346044376803095e+00,0.000000000000000000e+00,2.566372952958203158e-03,-6.676397908518115543e+00,9.998196177845675159e-01,1.899294324573732110e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.054317614675519960e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.055034052563301305e-12,1.576595767699773554e-01,1.862580115877035796e-04,6.208186623808726745e-10,1.183746195656943723e+00,0.000000000000000000e+00,4.346660301377260338e-01,9.005917231634357201e-01,-1.260395562215478296e-10,1.967369910788679090e-10,9.850993104928429389e+00,-3.015034074595771451e-09,1.387807897722688167e-09
4.760000000000000342e-01,0.000000000000000000e+00,4.593716444207800176e-02,-1.656711351993842118e+00,0.000000000000000000e+00,1.882289135867768739e-03,-6.698777211524092223e+00,9.998175795825309242e-01,1.909993606648851053e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.085925890524552517e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.363101108235418344e-12,1.561589338982606878e-01,1.862580115877035796e-04,6.329259273224288377e-10,1.198869812493027043e+00,0.000000000000000000e+00,4.257733521095562468e-01,9.048298526350443405e-01,-1.266550722404652595e-10,1.955842800425977856e-10,9.851011581862351818e+00,-3.507080171860573613e-09,1.151110922570534614e-09
4.780000000000000360e-01,0.000000000000000000e+00,4.645421568120489120e-02,-1.670121095088825669e+00,0.000000000000000000e+00,1.158501443884975583e-03,-6.720923969483205695e+00,9.998154738273842268e-01,1.920984891501364283e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.112733470414472015e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.689035156307904876e-12,1.546027747455646917e-01,1.862580115877035796e-04,6.444615878371761420e-10,1.213744097820076195e+00,0.000000000000000000e+00,4.168393401183243530e-01,9.089801835661057705e-01,-1.272625478579848302e-10,1.938614864239031368e-10,9.851028959925791639e+00,-4.015913914573057973e-09,9.262620355858092394e-10
4.799999999999999822e-01,0.000000000000000000e+00,4.697446564984366496e-02,-1.683574809189055443e+00,0.000000000000000000e+00,4.008852606906862905e-04,-6.742839191953697409e+00,9.998133081352660323e-01,1.932223785253929862e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.135461693824253437e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.032602430343467980e-12,1.529927714034952368e-01,1.862580115877035796e-04,6.556819810920537549e-10,1.228374898079163113e+00,0.000000000000000000e+00,4.090895975944691121e-01,9.124942281308147107e-01,-1.281199410308677737e-10,1.916782912245303252e-10,7.175235066330573730e+00,-4.002777578362710211e-09,9.262620355853315426e-10
4.819999999999999840e-01,0.000000000000000000e+00,4.749791519693535857e-02,-1.697072031852435714e+00,0.000000000000000000e+00,-3.855420792822217410e-04,-6.764523891250428633e+00,9.998110890004022755e-01,1.943672585196172531e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.154727642402138543e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.392073164101436482e-12,1.513347233544755088e-01,1.862580115877035796e-04,6.665994411943759517e-10,1.242798492523785159e+00,0.000000000000000000e+00,4.019571446963005612e-01,9.156584898676928264e-01,-1.292727699116084292e-10,1.887756876310010734e-10,8.427176548184929672e+00,-5.279419134929606441e-09,7.276506859960759175e-10
4.839999999999999858e-01,0.000000000000000000e+00,4.802456538949326226e-02,-1.710612302671082219e+00,0.000000000000000000e+00,-1.196500230089988159e-03,-6.785979082111833982e+00,9.998088219557711431e-01,1.955299310662672249e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.171058805138394388e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.768098477581785745e-12,1.496267236861989758e-01,1.862580115877035796e-04,6.769505013611713772e-10,1.256997094455557962e+00,0.000000000000000000e+00,3.938470473257531523e-01,9.191760005867654071e-01,-1.305352840631879269e-10,1.848079798709000638e-10,9.250513022638712002e+00,-6.427681448250064594e-09,5.490514092139405582e-10
4.859999999999999876e-01,0.000000000000000000e+00,4.855441745599960862e-02,-1.724195163274395037e+00,0.000000000000000000e+00,-2.028341473425115862e-03,-6.807205781370361919e+00,9.998065117103055455e-01,1.967076871109134720e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.184905856634699273e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.161564650204660669e-12,1.478658880110984286e-01,1.862580115877035796e-04,6.865090245563034623e-10,1.270944201400949991e+00,0.000000000000000000e+00,3.851385147099767314e-01,9.228587873357503302e-01,-1.317556767603992238e-10,1.800572097159927598e-10,9.658712823189157248e+00,-6.904125432947767230e-09,2.102576989560035582e-10
4.879999999999999893e-01,0.000000000000000000e+00,4.908747273886360923e-02,-1.737820157331663395e+00,0.000000000000000000e+00,-2.877960971245208978e-03,-6.828205007637671464e+00,9.998041622660862604e-01,1.978982353190715873e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.196653682496185839e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.572776238792555372e-12,1.460508876093913888e-01,1.862580115877035796e-04,6.950729494943057889e-10,1.284623106750329535e+00,0.000000000000000000e+00,3.761462619044517730e-01,9.265603091787161238e-01,-1.328166333289335160e-10,1.747276847320962605e-10,9.789516819822720706e+00,-7.454463215276851843e-09,-9.292263037070725378e-11
4.899999999999999911e-01,0.000000000000000000e+00,4.962373265459363997e-02,-1.751486830554249696e+00,0.000000000000000000e+00,-3.742719493817523585e-03,-6.848977781010747279e+00,9.998017770185327890e-01,1.990996410339628681e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.206630856528964485e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.001623822393220669e-12,1.441814637098274010e-01,1.862580115877035796e-04,7.027215823918770476e-10,1.298024141725149017e+00,0.000000000000000000e+00,3.670382596639940598e-01,9.302058550849578999e-01,-1.338073452924639616e-10,1.687716695296982397e-10,9.831401438141893934e+00,-8.023103135291905567e-09,-3.356276884419940003e-10
4.919999999999999929e-01,0.000000000000000000e+00,5.016319866058317756e-02,-1.765194730697391856e+00,0.000000000000000000e+00,-4.620376980765826883e-03,-6.869525122801738881e+00,9.997993588421542066e-01,2.003102740330065662e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.215117763320106709e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.447757040916521360e-12,1.422578320037920230e-01,1.862580115877035796e-04,7.095433645174266664e-10,1.311140665132854100e+00,0.000000000000000000e+00,3.578691582753557032e-01,9.337717507222723645e-01,-1.347940002530564852e-10,1.621605790376351834e-10,9.844814584727338058e+00,-8.659449722977313270e-09,-5.391157431311075843e-10
4.939999999999999947e-01,0.000000000000000000e+00,5.070587222750252976e-02,-1.778943407561659473e+00,0.000000000000000000e+00,-5.509035432666583784e-03,-6.889848055292149276e+00,9.997969101640258316e-01,2.015287638232443265e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.222353555483992188e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.910658750331892312e-12,1.402804046160689155e-01,1.862580115877035796e-04,7.155873286403328323e-10,1.323967102064650847e+00,0.000000000000000000e+00,3.486571331378319760e-01,9.372503509755328865e-01,-1.358253336100241419e-10,1.548506564319021247e-10,9.849114109103338066e+00,-9.343295929993676257e-09,-7.147388652365548007e-10
4.959999999999999964e-01,0.000000000000000000e+00,5.125175481643893388e-02,-1.792732412994096025e+00,0.000000000000000000e+00,-6.407089831560884748e-03,-6.909947601510655346e+00,9.997944330268133672e-01,2.027539613933976997e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.228542111352128180e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.389659093285028469e-12,1.382497012241472312e-01,1.862580115877035796e-04,7.208761374115877366e-10,1.336498303664064080e+00,0.000000000000000000e+00,3.394086338050313345e-01,9.406390360761360814e-01,-1.369331647210111828e-10,1.468057471358221410e-10,9.850496419370369239e+00,-1.007250220989700633e-08,-8.723631324101401857e-10
4.979999999999999982e-01,0.000000000000000000e+00,5.180084786005572511e-02,-1.806561300889071076e+00,0.000000000000000000e+00,-7.313185968630252221e-03,-6.929824785033047441e+00,9.997919291428782884e-01,2.039849064946280821e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.233857136112931491e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.883932325316878252e-12,1.361663204570578989e-01,1.862580115877035796e-04,7.254133371499036735e-10,1.348729339209281619e+00,0.000000000000000000e+00,3.301263432410444509e-01,9.439367639783524666e-01,-1.381399436411976597e-10,1.379898914187495367e-10,9.850944713595737312e+00,-1.084332217966948710e-08,-1.016955773300451417e-09
5.000000000000000000e-01,0.000000000000000000e+00,5.235315274715059142e-02,-1.820429627188869581e+00,0.000000000000000000e+00,-8.226184213115900895e-03,-6.949480629802383014e+00,9.997893999407595489e-01,2.052207996549692756e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.238446529236929827e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.392488336387803914e-12,1.340309304081008790e-01,1.862580115877035796e-04,7.291920220821579908e-10,1.360655429484307399e+00,0.000000000000000000e+00,3.208117361731483985e-01,9.471429917521352326e-01,-1.394629977767531432e-10,1.283670803373422057e-10,9.851093718159894763e+00,-1.165634314157679135e-08,-1.151311188981648802e-09
5.020000000000000018e-01,0.000000000000000000e+00,5.290867081008574641e-02,-1.834336949884034507e+00,0.000000000000000000e+00,-9.145128391063097467e-03,-6.968916159967269763e+00,9.997868466051298419e-01,2.064609782464669335e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.242436123511694024e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.914162582148809194e-12,1.318442651546228861e-01,1.862580115877035796e-04,7.321993117417871247e-10,1.372271926262165875e+00,0.000000000000000000e+00,3.114659011909740594e-01,9.502573384546403323e-01,-1.409173017532292206e-10,1.178992598463849999e-10,9.851146593928850947e+00,-1.251331906948571261e-08,-1.276723112251382876e-09
5.040000000000000036e-01,0.000000000000000000e+00,5.346740331464209378e-02,-1.848282829013482731e+00,0.000000000000000000e+00,-1.006921905838497645e-02,-6.988132399736199929e+00,9.997842701111574470e-01,2.077048960218296630e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.245932885930303435e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.044760529845354612e-11,1.296071231194594053e-01,1.862580115877035796e-04,7.344191227395916264e-10,1.383574306802581200e+00,0.000000000000000000e+00,3.020898048395590507e-01,9.532794798502624012e-01,-1.425169077212428878e-10,1.065455919486281400e-10,9.851168384361356445e+00,-1.341718695266748824e-08,-1.393712722169153209e-09
5.060000000000000053e-01,0.000000000000000000e+00,5.402935145191671562e-02,-1.862266826664408459e+00,0.000000000000000000e+00,-1.099779055256590830e-02,-7.007130373245949784e+00,9.997816712540689155e-01,2.089521056211579922e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.249027657733754737e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.099127019289592288e-11,1.273203659525223297e-01,1.862580115877035796e-04,7.358336460296759105e-10,1.394558173211670082e+00,0.000000000000000000e+00,2.926843764068660092e-01,9.562091155698637657e-01,-1.442757419602440220e-10,9.426180576425642208e-11,9.851179929026571358e+00,-1.437147497550228944e-08,-1.502323912916175912e-09
5.080000000000000071e-01,0.000000000000000000e+00,5.459451633194048470e-02,-1.876288506971987013e+00,0.000000000000000000e+00,-1.193029129326948594e-02,-7.025911104442207566e+00,9.997790506745882766e-01,2.102022436210610259e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.251797499813107062e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.154340259463856520e-11,1.249849175143575158e-01,1.862580115877035796e-04,7.364242218665598400e-10,1.405219253351467801e+00,0.000000000000000000e+00,2.832505351017797768e-01,9.590459588862880747e-01,-1.462080339350275939e-10,8.099979774701954482e-11,9.851187919069962717e+00,-1.538017772414027172e-08,-1.602302271839890514e-09
5.100000000000000089e-01,0.000000000000000000e+00,5.516289897874129128e-02,-1.890347436118891888e+00,0.000000000000000000e+00,-1.286626687609878847e-02,-7.044475616970770737e+00,9.997764088808336336e-01,2.114550177599167774e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.254307700172239692e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.210202701206063520e-11,1.226017628301662304e-01,1.862580115877035796e-04,7.361718818349012023e-10,1.415553402219243306e+00,0.000000000000000000e+00,2.737891987245757441e-01,9.617897335453869934e-01,-1.483285685188515664e-10,6.670729631411810038e-11,9.851194516034615489e+00,-1.644763734738596581e-08,-1.693174086961566960e-09
5.120000000000000107e-01,0.000000000000000000e+00,5.573450032661995956e-02,-1.904443182334633500e+00,0.000000000000000000e+00,-1.380534556743518229e-02,-7.062824934077829298e+00,9.997737462671649755e-01,2.127101960256553778e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.256613492011215139e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.266493404439992238e-11,1.201719469737174417e-01,1.862580115877035796e-04,7.350577376676818616e-10,1.425556603444415593e+00,0.000000000000000000e+00,2.643012863922001854e-01,9.644401727960979498e-01,-1.506528458200367695e-10,5.132757544267630430e-11,9.851200430301380706e+00,-1.757850422416831058e-08,-1.774285174503357652e-09
5.140000000000000124e-01,0.000000000000000000e+00,5.630932121744128271e-02,-1.918575315894730293e+00,0.000000000000000000e+00,-1.474722586308784000e-02,-7.080960078518044654e+00,9.997710631304100870e-01,2.139675973375136306e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.258761524017911748e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.322966659977603496e-11,1.176965738694522867e-01,1.862580115877035796e-04,7.330632992579074940e-10,1.435224970788064214e+00,0.000000000000000000e+00,2.547877193538319873e-01,9.669970191050225594e-01,-1.531971956935311680e-10,3.479918296118770224e-11,9.851205906394627121e+00,-1.877771443101891174e-08,-1.844815554018096696e-09
5.160000000000000142e-01,0.000000000000000000e+00,5.688736239877261597e-02,-1.932743409119719091e+00,0.000000000000000000e+00,-1.569166582065226884e-02,-7.098882072469300475e+00,9.997683596838319309e-01,2.152270835918057221e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.260791118484181350e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.379350537691907196e-11,1.151768050103014057e-01,1.862580115877035796e-04,7.301707675142125439e-10,1.444554749607269706e+00,0.000000000000000000e+00,2.452494211929200918e-01,9.694600240835365978e-01,-1.559788690605793997e-10,1.705567479972221727e-11,9.851211038414435350e+00,-2.005048153354906641e-08,-1.903782910266549184e-09
5.180000000000000160e-01,0.000000000000000000e+00,5.746862452272810673e-02,-1.946947036374011786e+00,0.000000000000000000e+00,-1.663847391606475962e-02,-7.116591937453148553e+00,9.997656360691519195e-01,2.164885528748110299e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.262735347748531189e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.435345357207349966e-11,1.126138580917366572e-01,1.862580115877035796e-04,7.263633242213737388e-10,1.453542318271668465e+00,0.000000000000000000e+00,2.356873178319944806e-01,9.718289484804727429e-01,-1.590161172763071837e-10,-1.974651040505060797e-12,9.851215871083944364e+00,-2.140229308452629405e-08,-1.950039888310405581e-09
5.200000000000000178e-01,0.000000000000000000e+00,5.805310814539835218e-02,-1.961185774064605036e+00,0.000000000000000000e+00,-1.758750120976593223e-02,-7.134090694260130761e+00,9.997628923668980816e-01,2.177519336741880196e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.264621955087751326e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.490622077599476901e-11,1.100090055636124137e-01,1.862580115877035796e-04,7.216254308040227918e-10,1.462184189527805156e+00,0.000000000000000000e+00,2.261023374739412617e-01,9.741035621946509959e-01,-1.623282652021102834e-10,-2.236902311128406603e-11,9.851220432182293152e+00,-2.283891019564758876e-08,-1.982268017564457563e-09
5.220000000000000195e-01,0.000000000000000000e+00,5.864081372676378107e-02,-1.975459200639648971e+00,0.000000000000000000e+00,-1.853863463793839136e-02,-7.151379362879267454e+00,9.997601286053098280e-01,2.190171799445673334e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.266474142428242466e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.544820602922981694e-11,1.073635731017623801e-01,1.862580115877035796e-04,7.159431421138803616e-10,1.470477011809542267e+00,0.000000000000000000e+00,2.164954105226759018e-01,9.762836442930372671e-01,-1.659357808366639196e-10,-4.421046852750814075e-11,9.851224743013906604e+00,-2.436636703144621973e-08,-1.998969788841375426e-09
5.240000000000000213e-01,0.000000000000000000e+00,5.923174163100578676e-02,-1.989766896586878886e+00,0.000000000000000000e+00,-1.949179127013931506e-02,-7.168458962431119907e+00,9.997573447679998226e-01,2.202842669037392148e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.268311244035562335e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.597548000730821271e-11,1.046789380015306220e-01,1.862580115877035796e-04,7.093044384356731969e-10,1.478417570493674615e+00,0.000000000000000000e+00,2.068674694970067396e-01,9.783689830301081081e-01,-1.698603428023581881e-10,-6.758808755647162729e-11,9.851228821843392325e+00,-2.599096927500571481e-08,-1.998459520244096527e-09
5.260000000000000231e-01,0.000000000000000000e+00,5.982589212714299609e-02,-2.004108444431915270e+00,0.000000000000000000e+00,-2.044691339689327578e-02,-7.185330511103924955e+00,9.997545408005436007e-01,2.215531874536305623e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.270149302588775564e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.648376631138644530e-11,1.019565274955624712e-01,1.862580115877035796e-04,7.016995777786819008e-10,1.486002789100200117e+00,0.000000000000000000e+00,1.972194489421240648e-01,9.803593758670415825e-01,-1.741249064879810276e-10,-9.259732952821573343e-11,9.851232685073741280e+00,-2.771929125118133894e-08,-1.978853213764555708e-09
5.280000000000000249e-01,0.000000000000000000e+00,6.042326538993143814e-02,-2.018483428736435936e+00,0.000000000000000000e+00,-2.140396432994663006e-02,-7.201995026092387953e+00,9.997517166161461466e-01,2.228239491354941024e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.272001561690064009e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.696842184441319545e-11,9.919781699830586275e-02,1.862580115877035796e-04,6.931214696058264293e-10,1.493229730436813618e+00,0.000000000000000000e+00,1.875522853401469514e-01,9.822546294902996245e-01,-1.787537693269327208e-10,-1.193402685254112420e-10,9.851236347696847417e+00,-2.955817121330302370e-08,-1.938057846677963625e-09
5.300000000000000266e-01,0.000000000000000000e+00,6.102386150097696693e-02,-2.032891436096225579e+00,0.000000000000000000e+00,-2.236292481434566659e-02,-7.218453523538777894e+00,9.997488721005123313e-01,2.240965715417710113e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.273878886841226798e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.742441625810128862e-11,9.640432827978792640e-02,1.862580115877035796e-04,6.835660702655883763e-10,1.500095597687247650e+00,0.000000000000000000e+00,1.778669170201964411e-01,9.840545598294616614e-01,-1.837726353951912034e-10,-1.479258768966398708e-10,9.851239823505625992e+00,-3.151470426721741421e-08,-1.873760249126687139e-09
5.320000000000000284e-01,0.000000000000000000e+00,6.162768045001656286e-02,-2.047332055139102547e+00,0.000000000000000000e+00,-2.332378996565932783e-02,-7.234707018476039586e+00,9.997460071160314543e-01,2.253710841182549052e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.275790125190619240e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.784631046200743089e-11,9.357762757134049925e-02,1.862580115877035796e-04,6.730328005283148438e-10,1.506597735443112152e+00,0.000000000000000000e+00,1.681642840681541462e-01,9.857589920742582112e-01,-1.892086795101247186e-10,-1.784702936842017584e-10,9.851243125224652175e+00,-3.359623151752063618e-08,-1.783415315570313679e-09
5.340000000000000302e-01,0.000000000000000000e+00,6.223472213633199357e-02,-2.061804876522730812e+00,0.000000000000000000e+00,-2.428656665784519053e-02,-7.250756524772678624e+00,9.997431215053707021e-01,2.266475242997472231e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.277742412873578981e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.822823419300053960e-11,9.071932360605228229e-02,1.862580115877035796e-04,6.615249851213843952e-10,1.512733630678919639e+00,0.000000000000000000e+00,1.584453282361660553e-01,9.873677606907839133e-01,-1.950906109954440886e-10,-2.110970849941215803e-10,9.851246264609677894e+00,-3.581032665117858028e-08,-1.664234145585157811e-09
5.360000000000000320e-01,0.000000000000000000e+00,6.284498637026535162e-02,-2.076309492932317813e+00,0.000000000000000000e+00,-2.525127129773042586e-02,-7.266603055079221996e+00,9.997402150945595700e-01,2.279259359305814761e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.279741437501145107e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.856386265138209313e-11,8.783106559682446468e-02,1.862580115877035796e-04,6.490503134456593912e-10,1.518500913670004504e+00,0.000000000000000000e+00,1.487109928519199376e-01,9.888807094368780026e-01,-2.014487371870597361e-10,-2.459374930618724374e-10,9.851249252532461753e+00,-3.816477810584307318e-08,-1.513171972712100178e-09
5.380000000000000338e-01,0.000000000000000000e+00,6.345847287481082288e-02,-2.090845499078198610e+00,0.000000000000000000e+00,-2.621792793108587011e-02,-7.282247620776089114e+00,9.997372876956351906e-01,2.292063679284057562e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.281791662266674459e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.884639221896362252e-11,8.491454115500199351e-02,1.862580115877035796e-04,6.356213206571409302e-10,1.523897358853070649e+00,0.000000000000000000e+00,1.389622227277141353e-01,9.902976913766624589e-01,-2.083150268703968661e-10,-2.831306702273646741e-10,9.851252099056431177e+00,-4.066756759761732121e-08,-1.326916012560931546e-09
5.400000000000000355e-01,0.000000000000000000e+00,6.407518128726137630e-02,-2.105412491693313903e+00,0.000000000000000000e+00,-2.718656663301611751e-02,-7.297691231922739163e+00,9.997343391089100750e-01,2.304888731556158435e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.283896517209204835e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.906851528460126482e-11,8.197147415264262327e-02,1.862580115877035796e-04,6.212558876598007636e-10,1.528920885629127646e+00,0.000000000000000000e+00,1.291999640693318741e-01,9.916185688942320553e-01,-2.157231737514632349e-10,-3.228238932316008729e-10,9.851254813505336827e+00,-4.332684256677425343e-08,-1.101873512773427782e-09
5.420000000000000373e-01,0.000000000000000000e+00,6.469511116089268765e-02,-2.120010069530581021e+00,0.000000000000000000e+00,-2.815722214204749788e-02,-7.312934897207984619e+00,9.997313691249137824e-01,2.317735074679718246e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.286058562376737324e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.922239421415194396e-11,7.900362253157154624e-02,1.862580115877035796e-04,6.059777581814943565e-10,1.533569559108600044e+00,0.000000000000000000e+00,1.194251643847346195e-01,9.928432137064884255e-01,-2.237086602783857717e-10,-3.651727538232315201e-10,9.851257404525782135e+00,-4.615088613421471723e-08,-8.341599745663448092e-10
